Headline,Source,Published,Type,Video ID,Published URL,User_ID,Team_ID,Platform_ID
Headline_aec4c5fe54ba,https://obfuscated.source.example/2265081661fd27ba,No,news bulletin,351953370,,3,1,
Headline_62a0dda037cb,https://obfuscated.source.example/f60a0790503007af,No,speech,739594080,,10,1,
Headline_30fa16dab9bd,https://obfuscated.source.example/fa1f4d03f498c3fd,No,interview,166327109,,3,1,
Headline_469f208c1a2a,https://obfuscated.source.example/1a0df38af84941ef,No,interview,176622277,,3,1,
Headline_a6f5c5709215,https://obfuscated.source.example/c121299fb38436f8,No,interview,300186476,,3,1,
Headline_f41748e7422b,https://obfuscated.source.example/9378650851ed141f,No,interview,208417406,,3,1,
Headline_b28923e0857b,https://obfuscated.source.example/8d2decb51689b7a0,No,interview,726687087,,3,1,
Headline_7cd329b5b9c6,https://obfuscated.source.example/6c6a3a5a801864ff,No,interview,740367653,,3,1,
Headline_b0bb66602138,https://obfuscated.source.example/8e2496fb5e053f10,No,special reports,42821272,,3,1,
Headline_f2cdbf69e27d,https://obfuscated.source.example/8e2496fb5e053f10,No,special reports,740992318,,3,1,
Headline_9ff9d98e2971,https://obfuscated.source.example/52c87266cadaf406,No,interview,399924518,,3,1,
Headline_f105ce62395b,https://obfuscated.source.example/cc03988a26e2d454,No,interview,300255223,,3,1,
Headline_d5eceac20b7d,https://obfuscated.source.example/3eb320b0b96458e6,No,interview,171421081,,3,1,
Headline_d74aa7147a3e,https://obfuscated.source.example/bc48d2f93ca94f63,No,interview,427681458,,3,1,
Headline_e59614ccfd1b,https://obfuscated.source.example/8e2496fb5e053f10,No,news bulletin,295185175,,3,1,
Headline_0a9053965de6,https://obfuscated.source.example/d6c5ceb1e6c31763,No,interview,606924038,,10,1,
Headline_4868422a8c90,https://obfuscated.source.example/cf51d2345b6e0ffa,No,interview,961133028,,3,1,
Headline_0b61317b605d,https://obfuscated.source.example/0cc57d3d905a806f,No,news bulletin,453189414,,4,1,
,https://obfuscated.source.example/d634553ff21ca863,No,news bulletin,224966996,,4,1,
,https://obfuscated.source.example/cf3c8cdbdd99eb11,No,news bulletin,862677984,,4,1,
Headline_c3a857b7dbf7,https://obfuscated.source.example/e871828a16c43e49,No,news bulletin,750726375,,4,1,
,https://obfuscated.source.example/d4b9c74d766412ae,No,news bulletin,341550842,,4,1,
,https://obfuscated.source.example/bfa02ae011c927b9,No,news bulletin,142456900,,4,1,
,https://obfuscated.source.example/da0a2ba37f9d4cf4,No,interview,404264010,,10,1,
,https://obfuscated.source.example/0c1cf96952697609,No,speech,9042805,,10,1,
Headline_366e319bf809,https://obfuscated.source.example/368fd082bd2b1ec1,No,news bulletin,512193347,,5,1,
Headline_3e4a3f874b27,https://obfuscated.source.example/01b5e02bf0d4dc91,No,news bulletin,998115820,,5,1,
Headline_a66517e87b4a,https://obfuscated.source.example/8e69b14e35866171,No,speech,385061864,,5,1,
Headline_3b124cd9a457,https://obfuscated.source.example/313b3108b3615656,No,news bulletin,154179847,,8,1,
Headline_47c7b94f9603,https://obfuscated.source.example/313b3108b3615656,No,debate,969139235,,8,1,
Headline_23db9f598000,https://obfuscated.source.example/b980ffb8820e67c0,No,special reports,250921007,,3,1,
Headline_da222a67b68d,https://obfuscated.source.example/8ba95c8d840abbf4,No,special reports,239075607,,3,1,
Headline_e40d761577fc,https://obfuscated.source.example/b4c029af3caa36e5,No,special reports,748629499,,3,1,
Headline_b827ddfcc4c4,https://obfuscated.source.example/c09e420071b46109,No,special reports,467578190,,3,1,
Headline_1280efd62a4c,https://obfuscated.source.example/014166152a146437,No,special reports,836242769,,3,1,
Headline_e8c006d5bfbc,https://obfuscated.source.example/f37d6ad5a2bb5c94,No,special reports,235659437,,3,1,
Headline_2a9e1ebdc1bb,https://obfuscated.source.example/d33c4e1f7e229c6e,No,news bulletin,660077369,,23,1,
Headline_83580b3509ed,https://obfuscated.source.example/a8ec196e447ab0ed,No,news bulletin,737667218,,23,1,
Headline_c78781d0a856,https://obfuscated.source.example/d072b8f1cfe67e7c,No,news bulletin,189900423,,23,1,
Headline_8993f9c07202,https://obfuscated.source.example/0d64d19e5f1ed3a5,No,news bulletin,316221019,,23,1,
Headline_5d61f88e3b9c,https://obfuscated.source.example/47f05ea5ec367b21,No,news bulletin,817629971,,23,1,
Headline_30d3e4783014,https://obfuscated.source.example/2e3a707104a4d4e8,No,news bulletin,665593726,,23,1,
Headline_8505919d7111,https://obfuscated.source.example/ee400a5be4b3f8c0,No,news bulletin,60163916,,23,1,
Headline_8c8e2df5a666,https://obfuscated.source.example/b775f77e1f817d89,No,news bulletin,414145498,,23,1,
Headline_f40aa9b0f124,https://obfuscated.source.example/374b8e1fd77a1c2f,No,news bulletin,545271820,,23,1,
Headline_ea8100950e84,https://obfuscated.source.example/d1eadeb1c7b7495d,No,news bulletin,363111054,,23,1,
Headline_e507c6ef038a,https://obfuscated.source.example/0dcdbcc91d4f0f38,No,news bulletin,753093279,,23,1,
Headline_06e0fa74c56e,https://obfuscated.source.example/2bcf3dc28acc7aa2,No,news bulletin,171049299,,23,1,
Headline_6d4db894419d,https://obfuscated.source.example/ae1108c8eefa8258,No,news bulletin,557206664,,23,1,
Headline_5b3d402be53d,https://obfuscated.source.example/ee267f83a3ee947b,No,news bulletin,795856055,,23,1,
Headline_b7a2f4509c1a,https://obfuscated.source.example/0e5357f217523922,No,news bulletin,326447920,,23,1,
Headline_230440d74abe,https://obfuscated.source.example/c4cdf6e1264d331e,No,news bulletin,274160999,,23,1,
Headline_3e0fa9b98733,https://obfuscated.source.example/aecd244f51bfb307,No,news bulletin,283514131,,23,1,
Headline_f678d2aa3d13,https://obfuscated.source.example/728ac66a49a100e3,No,news bulletin,181940041,,23,1,
Headline_739469c45261,https://obfuscated.source.example/09de0eb6e86d0f7b,No,news bulletin,164589397,,23,1,
Headline_b2bd845d9721,https://obfuscated.source.example/f031b709a970ed5e,No,news bulletin,36702228,,23,1,
Headline_d0dcc23706e7,https://obfuscated.source.example/9c49efb2d3761417,No,news bulletin,60613612,,23,1,
Headline_54c6fa019397,https://obfuscated.source.example/5c4e50fa3c7837b4,No,news bulletin,621166036,,23,1,
Headline_d69e466cfbcb,https://obfuscated.source.example/87a385287b1b722f,No,speech,414907591,,23,1,
Headline_0dd1f73be0c0,https://obfuscated.source.example/cf51d2345b6e0ffa,No,special reports,184943939,,3,1,
Headline_d5de993ecd7f,https://obfuscated.source.example/cf51d2345b6e0ffa,No,news bulletin,912267750,,23,1,
Headline_d701f82bd7a1,https://obfuscated.source.example/203f2ae74b9a5ef9,No,news bulletin,201311476,,23,1,
Headline_195a8ccc6a4f,https://obfuscated.source.example/30a4f8c1cbefe1fb,No,news bulletin,454422188,,23,1,
Headline_7aef9d43e0c1,https://obfuscated.source.example/5338456179f3c62b,No,news bulletin,811262875,,23,1,
Headline_409ec23f52fd,https://obfuscated.source.example/30a4f8c1cbefe1fb,No,news bulletin,839129444,,23,1,
Headline_555a3b065027,https://obfuscated.source.example/74769d6314e57594,No,news bulletin,866233301,,23,1,
Headline_3490eac059df,https://obfuscated.source.example/7c050513cc947d38,No,news bulletin,339135585,,23,1,
Headline_ea22888f2456,https://obfuscated.source.example/047ffdca5aa1d205,No,interview,430406590,,3,1,
Headline_6784570014d1,https://obfuscated.source.example/5a5bf4c8763b8e2e,No,interview,346619169,,3,1,
Headline_65894d230f9e,https://obfuscated.source.example/e14126dba229639d,No,interview,424828604,,3,1,
Headline_38b59de0d1c8,https://obfuscated.source.example/6aa280e369857d77,No,news bulletin,655245777,,23,1,
Headline_7833f0933971,https://obfuscated.source.example/95ac0517fc8f9114,No,news bulletin,764849550,,23,1,
Headline_573ed6d4ce75,https://obfuscated.source.example/3843620aaafbdb10,No,news bulletin,260437050,,23,1,
Headline_5a431da05059,https://obfuscated.source.example/92a7257ac89dd452,No,news bulletin,181522114,,23,1,
Headline_a657aac9e654,https://obfuscated.source.example/182e64335a6f8574,No,news bulletin,983156187,,23,1,
Headline_e2e886af5957,https://obfuscated.source.example/5581e02fbdaa3bcc,No,news bulletin,792193979,,23,1,
Headline_56a19c116a6a,https://obfuscated.source.example/b7ac11416c5b3110,No,news bulletin,766279235,,23,1,
Headline_d71f1529bca3,https://obfuscated.source.example/05c9bc56dd5812f3,No,news bulletin,154427621,,23,1,
Headline_e397db0c0321,https://obfuscated.source.example/3c8ce5dd3c271782,No,news bulletin,725254312,,23,1,
Headline_eacbb198412a,https://obfuscated.source.example/59fc7a2e9c19cf2a,No,news bulletin,582600610,,23,1,
Headline_b951d11dd468,https://obfuscated.source.example/ba9d33ae5dc2b1be,No,news bulletin,827804169,,23,1,
Headline_ef157a7540e4,https://obfuscated.source.example/8a4eeecda923cd89,No,news bulletin,157112205,,23,1,
Headline_371e47992f8d,https://obfuscated.source.example/12658295045cac24,No,news bulletin,714291804,,23,1,
Headline_a340d952e181,https://obfuscated.source.example/f691655f7d830806,No,news bulletin,453651668,,23,1,
Headline_95472c84560e,https://obfuscated.source.example/b47090d8ee7eb70c,No,news bulletin,418431577,,23,1,
Headline_0e1e83551f5a,https://obfuscated.source.example/fc781471fbc91e55,No,news bulletin,247626034,,23,1,
Headline_b675cef2b967,https://obfuscated.source.example/9d61855b55ed0508,No,interview,242357894,,23,1,
Headline_d84f79d315c1,https://obfuscated.source.example/d752bdb53080887b,No,news bulletin,131587598,,23,1,
Headline_5469c88e87c8,https://obfuscated.source.example/fa2b01040f823656,No,news bulletin,533503230,,23,1,
Headline_0bbfd74ef3dd,https://obfuscated.source.example/fbca3cadabfad045,No,news bulletin,754675595,,23,1,
Headline_29b778d83422,https://obfuscated.source.example/5f97946b21818c37,No,news bulletin,824461459,,23,1,
Headline_7f2a8f48b765,https://obfuscated.source.example/c96324720325a542,No,news bulletin,683066486,,23,1,
Headline_248066c3d02c,https://obfuscated.source.example/ceb472d927422653,No,news bulletin,488857755,,23,1,
Headline_5296e00ccd90,https://obfuscated.source.example/e033d5f0d2a78f21,No,news bulletin,927270484,,23,1,
Headline_4e23d9f92d43,https://obfuscated.source.example/206d6398c07c3222,No,news bulletin,667053132,,23,1,
Headline_de2c4d1fddef,https://obfuscated.source.example/b7452f9434c86827,No,speech,144548942,,13,1,
Headline_b86ee5b2880f,https://obfuscated.source.example/d9f89711d23bbcf5,No,speech,926788954,,13,1,
Headline_4d1f4683460d,https://obfuscated.source.example/c098a16248e89d43,No,speech,633525584,,13,1,
Headline_98df380bd3be,https://obfuscated.source.example/f220126e1cc75c73,No,news bulletin,858473531,,4,1,
Headline_33feff09bc59,https://obfuscated.source.example/bbf25c97cf8064d4,No,news bulletin,111313576,,4,1,
Headline_2e332f5dc46e,https://obfuscated.source.example/a3b918b49dba91cd,No,news bulletin,469841990,,4,1,
Headline_2e332f5dc46e,https://obfuscated.source.example/76b8ce1ba0a23c73,No,news bulletin,401030007,,4,1,
Headline_f8dd75b76292,https://obfuscated.source.example/abd44f5ac0a06db0,No,news bulletin,876921260,,4,1,
Headline_7e79789cae05,https://obfuscated.source.example/cc61fca701f9c8b3,No,news bulletin,41715299,,4,1,
Headline_2f02f2bb020d,https://obfuscated.source.example/5a57866410f9f852,No,news bulletin,438508887,,4,1,
Headline_d2ef95b0ce5a,https://obfuscated.source.example/c4d30d8a6e399c97,Yes,news bulletin,323344691,,4,1,
Headline_a746d0d5307e,https://obfuscated.source.example/b56960943446afe4,No,speech,76106394,,10,1,
Headline_e3ed51b2a2ca,https://obfuscated.source.example/e8fb1594b40b298f,No,speech,812248834,,10,1,
Headline_d5659994d6e5,https://obfuscated.source.example/3e52e85815e8d3c1,No,speech,322522471,,10,1,
Headline_58cdf61412b2,https://obfuscated.source.example/7237582018cb1bfd,No,speech,557695772,,10,1,
Headline_756b0cd9da17,https://obfuscated.source.example/1a3a4599d9ec47a8,No,speech,702213211,,10,1,
Headline_378e34817ad1,https://obfuscated.source.example/0cceece3febd5d21,No,speech,114881930,,10,1,
Headline_bb3c23aa5b5a,https://obfuscated.source.example/026efd0e4ce80a98,No,interview,839355960,,3,1,
Headline_a9167a3d9f6a,https://obfuscated.source.example/3f3d699f289a3dfb,No,interview,619928274,,3,1,
Headline_f2e2c033e0cb,https://obfuscated.source.example/cc1b9e496c61331e,No,interview,33449478,,3,1,
Headline_cb5f4b567962,https://obfuscated.source.example/4aacdbb4b62a4dd5,No,interview,926304665,,3,1,
Headline_7a9b142cdc92,https://obfuscated.source.example/a46811fd213e7184,No,interview,640844859,,3,1,
Headline_dbdd78aad5d3,https://obfuscated.source.example/201e2a7c1521912e,No,news bulletin,473551184,,3,1,
Headline_187d6507579f,https://obfuscated.source.example/348949b22a38098e,No,interview,829178752,,3,1,
,https://obfuscated.source.example/7909e8423247f6ad,No,special reports,106790573,,3,1,
,https://obfuscated.source.example/7909e8423247f6ad,No,debate,847165357,,3,1,
Headline_7db55a050aa2,https://obfuscated.source.example/d189c7c0a80661b1,No,speech,138822895,,11,1,
Headline_7879a01c6b27,https://obfuscated.source.example/638d101107ec3b4c,No,speech,253563966,,11,1,
Headline_80b32302b607,https://obfuscated.source.example/268c66296dd6ebd4,No,speech,641265732,,11,1,
Headline_d2559b098202,https://obfuscated.source.example/2c0620c58ce6f646,No,speech,635703997,,11,1,
Headline_669409ff6f1c,https://obfuscated.source.example/295869ae6b3f2a7a,No,interview,971369846,,5,1,
Headline_bfa620a1f566,https://obfuscated.source.example/33af9f9ee3e5e8ea,No,news bulletin,47756383,,1,1,
Headline_1b24b3e1d40b,https://obfuscated.source.example/4eebc28774f482da,No,news bulletin,793334816,,23,1,
Headline_1b560c5246de,https://obfuscated.source.example/18f387b6a0b522ce,No,news bulletin,17773888,,23,1,
Headline_1189504efd48,https://obfuscated.source.example/5b844fab83106fcc,No,interview,315092567,,3,1,
Headline_a4f157cfd218,https://obfuscated.source.example/c926cdf30c6fff3d,No,interview,57682183,,3,1,
Headline_95bb12847557,https://obfuscated.source.example/24c6c31f26b9ef58,No,interview,42325764,,3,1,
Headline_4da04866e1a2,https://obfuscated.source.example/5feb08fdc3bce7e5,No,interview,266041348,,3,1,
Headline_a5faa7648bbb,https://obfuscated.source.example/3666f56484c9496e,No,interview,596933735,,3,1,
Headline_6a593895ea5b,https://obfuscated.source.example/9e9dc255b1736b5b,No,interview,449532095,,3,1,
Headline_ee8606260eef,https://obfuscated.source.example/3c27563162bb9052,No,interview,984710638,,3,1,
Headline_4515691edba3,https://obfuscated.source.example/5d7f201142a09688,No,interview,794750782,,3,1,
Headline_32548b507adb,https://obfuscated.source.example/898f6885ebc2f33c,No,interview,205155317,,3,1,
Headline_bb1860dae7c9,https://obfuscated.source.example/bd561a86be4be51e,No,interview,676348938,,3,1,
Headline_5b50415edae3,https://obfuscated.source.example/7f2fb29264e39092,No,interview,285730391,,3,1,
Headline_7f76d57e14d1,https://obfuscated.source.example/1bfec891d04c93d6,No,news bulletin,539443121,,3,1,
Headline_3d33aa91ae42,https://obfuscated.source.example/e14126dba229639d,No,news bulletin,819104737,,3,1,
Headline_40827b0a6b76,https://obfuscated.source.example/295d00b0be9421dd,No,interview,118791076,,3,1,
,https://obfuscated.source.example/6a024fcf776b02f7,No,news bulletin,438504624,,23,1,
Headline_a0736105ca3a,https://obfuscated.source.example/3f15a97f65dc8681,No,news bulletin,148683778,,23,1,
Headline_a6378ca2d724,https://obfuscated.source.example/d222d4d758813965,No,news bulletin,231850810,,23,1,
,https://obfuscated.source.example/80765f435c62ca29,No,news bulletin,222817395,,23,1,
Headline_0d4cc0616887,https://obfuscated.source.example/1a3ac4ad31e547f7,No,news bulletin,946775593,,23,1,
Headline_24f707541d23,https://obfuscated.source.example/7d1c49c6f7315a0b,No,news bulletin,673923699,,23,1,
Headline_4fc80dc6f13d,https://obfuscated.source.example/92b1a5fc63574a6e,No,news bulletin,272084989,,23,1,
Headline_26dd81a6fbfe,https://obfuscated.source.example/34d64acd660f1bbe,No,news bulletin,88853085,,23,1,
Headline_d95395918b75,https://obfuscated.source.example/0d0a1d6481cbc5ba,No,news bulletin,974156561,,23,1,
Headline_186d31f1fa34,https://obfuscated.source.example/451366450d4506b2,No,news bulletin,88645786,,23,1,
Headline_f9ab5f56e8d8,https://obfuscated.source.example/8af4c5187788a4cd,No,news bulletin,566071919,,23,1,
Headline_3b16cb5e7839,https://obfuscated.source.example/021d76ea1b894191,No,news bulletin,850762191,,23,1,
Headline_b4dfa6ef9ff0,https://obfuscated.source.example/376baba82c022084,No,news bulletin,385187604,,23,1,
Headline_ab163313fcbf,https://obfuscated.source.example/9cfb8b1d976a9f1d,No,news bulletin,601113435,,23,1,
Headline_9246794dd3e9,https://obfuscated.source.example/0d0e618fc75a5b95,No,news bulletin,774956228,,23,1,
Headline_8b0a8fecaf6b,https://obfuscated.source.example/7b818d49453e6876,No,news bulletin,962513744,,23,1,
Headline_db0085d96ad8,https://obfuscated.source.example/ebe1b2124cb8f15b,No,news bulletin,777971010,,23,1,
Headline_c5abe55838a6,https://obfuscated.source.example/1d71a161b31fcc46,No,news bulletin,978308109,,23,1,
Headline_dbf0b0f7e2b4,https://obfuscated.source.example/d0901d8d23d2f6ae,No,news bulletin,826628148,,23,1,
Headline_9d2bc9319952,https://obfuscated.source.example/b4defa538199d557,No,news bulletin,912833170,,23,1,
Headline_3e4b0e38c0a9,https://obfuscated.source.example/a4c6dcd2880089da,No,news bulletin,539893758,,23,1,
Headline_6b02db75e148,https://obfuscated.source.example/e71dba76f0aa6977,No,news bulletin,560208204,,23,1,
